module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms,batch_size,quality_formula,quality_model_variant,quality_source_method,quality_local_error_metric,quality_cost,global_coef,layer_coef,type_coef,latency_source,prefill_ms,latency_cost,supported,latency_reason,latency_gain_vs_dense,quality_delta_vs_dense
164,model.language_model.layers.23.self_attn.v_proj,23,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
164,model.language_model.layers.23.self_attn.v_proj,23,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.003255288116633892,0.02015745046304007,0.14197693637714567,0.5322265625,0.4018619763947085,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0001484990041635193,0.029496945440769196,0.6441006660461426,0.38775476813316345,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.0001484990041635193
164,model.language_model.layers.23.self_attn.v_proj,23,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.018337136134505272,0.11354752636996239,0.33696813850861684,1.240234375,0.4018619763947085,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003922341892363168,0.04986100643873215,0.5153709053993225,0.13442710041999817,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0003922341892363168
164,model.language_model.layers.23.self_attn.v_proj,23,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.03250505402684212,0.20127834860345195,0.44864055612868076,1.6484375,0.4018619763947085,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.012979530186135627,0.20809470117092133,0.40599966049194336,0.7632647752761841,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.012979530186135627
165,model.language_model.layers.23.self_attn.o_proj,23,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
165,model.language_model.layers.23.self_attn.o_proj,23,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,3.719143569469452e-05,0.013254763108947937,0.11512933209633389,0.3203125,0.052970672501500005,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011206832090062798,0.029496945440769196,0.6441006660461426,0.4450205862522125,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00011206832090062798
165,model.language_model.layers.23.self_attn.o_proj,23,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0002373268362134695,0.08458159612951889,0.2908291528191747,0.9375,0.052970672501500005,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003566121667138286,0.04986100643873215,0.5153709053993225,0.16407383978366852,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0003566121667138286
165,model.language_model.layers.23.self_attn.o_proj,23,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0004280838184058666,0.152566027574813,0.39059701429326493,1.2890625,0.052970672501500005,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0027163212222027643,0.20809470117092133,0.40599966049194336,0.21073496341705322,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0027163212222027643
166,model.language_model.layers.23.mlp.gate_proj,23,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
166,model.language_model.layers.23.mlp.gate_proj,23,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.001905294368043542,0.012515963128644739,0.1118747653791718,0.53515625,0.3901655355990046,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011452084512884402,0.029496945440769196,0.6441006660461426,0.48160332441329956,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00011452084512884402
166,model.language_model.layers.23.mlp.gate_proj,23,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.012492670677602291,0.08206490724041142,0.28646973180497,2.0,0.3901655355990046,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003672509079335515,0.04986100643873215,0.5153709053993225,0.17415039241313934,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.0003672509079335515
166,model.language_model.layers.23.mlp.gate_proj,23,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.021933775395154953,0.14408394247216968,0.37958390702474426,2.375,0.3901655355990046,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0020309302771468756,0.20809470117092133,0.40599966049194336,0.16683714091777802,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.0020309302771468756
167,model.language_model.layers.23.mlp.up_proj,23,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
167,model.language_model.layers.23.mlp.up_proj,23,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0016124943504109979,0.016332972534988957,0.127800518523944,0.3359375,0.31420745493554414,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00013744633993311632,0.029496945440769196,0.6441006660461426,0.4429320991039276,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00013744633993311632
167,model.language_model.layers.23.mlp.up_proj,23,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.010578654706478119,0.10715130675279566,0.3273397420919062,1.03125,0.31420745493554414,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003808966295638184,0.04986100643873215,0.5153709053993225,0.13833393156528473,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.0003808966295638184
167,model.language_model.layers.23.mlp.up_proj,23,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.018388446420431137,0.1862567706171911,0.4315747566959762,1.78125,0.31420745493554414,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.003257934310288875,0.20809470117092133,0.40599966049194336,0.2070349007844925,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.003257934310288875
168,model.language_model.layers.23.mlp.down_proj,23,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,7.019237382643977,7.019237382643977,True,,0.0,0.0
168,model.language_model.layers.23.mlp.down_proj,23,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00031630840385332704,0.016017344300954455,0.12655964720618676,0.375,0.1405271083466637,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00013527765252468785,0.029496945440769196,0.6441006660461426,0.4445337653160095,latency_model,4.934856405513043,4.934856405513043,True,,2.0843809771309347,0.00013527765252468785
168,model.language_model.layers.23.mlp.down_proj,23,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.001651867525652051,0.08364789103170178,0.28921945133704574,0.5234375,0.1405271083466637,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0004106067484314451,0.04986100643873215,0.5153709053993225,0.19102497398853302,latency_model,3.4039856523906575,3.4039856523906575,True,,3.61525173025332,0.0004106067484314451
168,model.language_model.layers.23.mlp.down_proj,23,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.00301789166405797,0.15282113676818912,0.39092344105743915,0.71875,0.1405271083466637,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0032703558042364404,0.20809470117092133,0.40599966049194336,0.2532939910888672,latency_model,4.5866232192169125,4.5866232192169125,True,,2.432614163427065,0.0032703558042364404
169,model.language_model.layers.24.self_attn.q_proj,24,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
169,model.language_model.layers.24.self_attn.q_proj,24,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004987882450222969,0.004866328201179231,0.06975907253669039,0.875,1.0124122864205631,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,5.6403453863643874e-05,0.029496945440769196,0.660731852054596,0.5947055816650391,latency_model,1.969835,1.969835,True,,0.47152300000000014,5.6403453863643874e-05
169,model.language_model.layers.24.self_attn.q_proj,24,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02569989301264286,0.025073588919306306,0.15834642060781262,2.0625,1.0124122864205631,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00021322720927609233,0.04986100643873215,0.5003439784049988,0.3408759832382202,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00021322720927609233
169,model.language_model.layers.24.self_attn.q_proj,24,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0475722998380661,0.04641296714732854,0.21543668941786248,2.9375,1.0124122864205631,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0020336984803273135,0.20809470117092133,0.4983149468898773,0.422554075717926,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0020336984803273135
170,model.language_model.layers.24.self_attn.k_proj,24,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
170,model.language_model.layers.24.self_attn.k_proj,24,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.0051877181977033615,0.003378786095089985,0.058127326577866845,0.875,1.239104229102923,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,4.10334397593473e-05,0.029496945440769196,0.660731852054596,0.6231246590614319,latency_model,1.969835,1.969835,True,,0.47152300000000014,4.10334397593473e-05
170,model.language_model.layers.24.self_attn.k_proj,24,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.026674507185816765,0.017373236274228543,0.13180757290166806,2.1875,1.239104229102923,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0001669668734595311,0.04986100643873215,0.5003439784049988,0.38522979617118835,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0001669668734595311
170,model.language_model.layers.24.self_attn.k_proj,24,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.05107945576310158,0.033268297987646446,0.18239599224666767,3.1875,1.239104229102923,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0010434678285313752,0.20809470117092133,0.4983149468898773,0.302470862865448,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.0010434678285313752
171,model.language_model.layers.24.self_attn.v_proj,24,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
171,model.language_model.layers.24.self_attn.v_proj,24,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.003174010431393981,0.019900190325654068,0.1410680343864409,0.5390625,0.3993701117847719,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00015038920561544808,0.029496945440769196,0.660731852054596,0.38775476813316345,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00015038920561544808
171,model.language_model.layers.24.self_attn.v_proj,24,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.017477305606007576,0.10957799775926443,0.33102567537770305,1.33203125,0.3993701117847719,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003674852477611446,0.04986100643873215,0.5003439784049988,0.13442710041999817,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0003674852477611446
171,model.language_model.layers.24.self_attn.v_proj,24,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.031007207930088043,0.19440684037225509,0.4409159107724001,1.59375,0.3993701117847719,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.015386920065726315,0.20809470117092133,0.4983149468898773,0.7632647752761841,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.015386920065726315
172,model.language_model.layers.24.self_attn.o_proj,24,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
172,model.language_model.layers.24.self_attn.o_proj,24,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,6.0883627156727016e-05,0.00601212378069114,0.07753788609893321,0.8125,0.10063204588123122,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,5.214471562546292e-05,0.029496945440769196,0.660731852054596,0.4450205862522125,latency_model,1.969835,1.969835,True,,0.47152300000000014,5.214471562546292e-05
172,model.language_model.layers.24.self_attn.o_proj,24,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0005326134851202369,0.052594405907604655,0.22933470279834375,3.40625,0.10063204588123122,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00021528244324829765,0.04986100643873215,0.5003439784049988,0.16407383978366852,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00021528244324829765
172,model.language_model.layers.24.self_attn.o_proj,24,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0011070684995502234,0.1093205704690765,0.33063661392694627,4.625,0.10063204588123122,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.00238892998242839,0.20809470117092133,0.4983149468898773,0.21073496341705322,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.00238892998242839
173,model.language_model.layers.24.mlp.gate_proj,24,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
173,model.language_model.layers.24.mlp.gate_proj,24,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0019242014968767762,0.012781981369559199,0.1130574250969798,0.5546875,0.38799504913410976,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00011997477514583767,0.029496945440769196,0.660731852054596,0.48160332441329956,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00011997477514583767
173,model.language_model.layers.24.mlp.gate_proj,24,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.012731128372251987,0.08456964924500962,0.29080861274214287,1.6875,0.38799504913410976,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003674250015123633,0.04986100643873215,0.5003439784049988,0.17415039241313934,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.0003674250015123633
173,model.language_model.layers.24.mlp.gate_proj,24,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.022342314943671227,0.1484143182646728,0.3852457894184864,2.59375,0.38799504913410976,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.0025676361167095434,0.20809470117092133,0.4983149468898773,0.16683714091777802,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.0025676361167095434
174,model.language_model.layers.24.mlp.up_proj,24,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
174,model.language_model.layers.24.mlp.up_proj,24,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0016376072308048606,0.016506323201231732,0.12847693645643848,0.3515625,0.31497762309172905,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00014249177204687043,0.029496945440769196,0.660731852054596,0.4429320991039276,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00014249177204687043
174,model.language_model.layers.24.mlp.up_proj,24,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.010796323418617249,0.10882194483541509,0.32988171339953826,1.15625,0.31497762309172905,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00037555618717978847,0.04986100643873215,0.5003439784049988,0.13833393156528473,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.00037555618717978847
174,model.language_model.layers.24.mlp.up_proj,24,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.018728025257587433,0.1887698295461458,0.43447650056838033,1.75,0.31497762309172905,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.004052668510069863,0.20809470117092133,0.4983149468898773,0.2070349007844925,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.004052668510069863
175,model.language_model.layers.24.mlp.down_proj,24,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,7.019237382643977,7.019237382643977,True,,0.0,0.0
175,model.language_model.layers.24.mlp.down_proj,24,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00033514073584228754,0.01585726367913225,0.12592562757092876,0.275390625,0.14537826634170964,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.0001373837258583014,0.029496945440769196,0.660731852054596,0.4445337653160095,latency_model,4.934856405513043,4.934856405513043,True,,2.0843809771309347,0.0001373837258583014
175,model.language_model.layers.24.mlp.down_proj,24,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0017694412963464856,0.08372153605975174,0.2893467401920259,0.61328125,0.14537826634170964,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003989854468955686,0.04986100643873215,0.5003439784049988,0.19102497398853302,latency_model,3.4039856523906575,3.4039856523906575,True,,3.61525173025332,0.0003989854468955686
175,model.language_model.layers.24.mlp.down_proj,24,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.003203105181455612,0.15155568399252609,0.3893015335090861,0.67626953125,0.14537826634170964,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.003980723857796321,0.20809470117092133,0.4983149468898773,0.2532939910888672,latency_model,4.5866232192169125,4.5866232192169125,True,,2.432614163427065,0.003980723857796321
176,model.language_model.layers.25.self_attn.q_proj,25,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
176,model.language_model.layers.25.self_attn.q_proj,25,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.005297362804412842,0.005260723529874162,0.07253084536853381,0.765625,1.003476299437468,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,5.949792170721406e-05,0.029496945440769196,0.6447290778160095,0.5947055816650391,latency_model,1.969835,1.969835,True,,0.47152300000000014,5.949792170721406e-05
176,model.language_model.layers.25.self_attn.q_proj,25,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02907014638185501,0.02886908235934231,0.16990904142906083,2.5625,1.003476299437468,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0002541059201056853,0.04986100643873215,0.5178743004798889,0.3408759832382202,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0002541059201056853
176,model.language_model.layers.25.self_attn.q_proj,25,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.053429096937179565,0.05305955393563088,0.23034659523342402,2.875,1.003476299437468,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.006520064967662659,0.20809470117092133,1.3974781036376953,0.422554075717926,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.006520064967662659
177,model.language_model.layers.25.self_attn.k_proj,25,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
177,model.language_model.layers.25.self_attn.k_proj,25,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.0052773188799619675,0.003984358926092177,0.06312177854031188,0.8125,1.1508731056944403,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,4.721583723396594e-05,0.029496945440769196,0.6447290778160095,0.6231246590614319,latency_model,1.969835,1.969835,True,,0.47152300000000014,4.721583723396594e-05
177,model.language_model.layers.25.self_attn.k_proj,25,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.029601041227579117,0.022348691735220173,0.14949478832126614,2.4375,1.1508731056944403,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00022230916946560349,0.04986100643873215,0.5178743004798889,0.38522979617118835,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00022230916946560349
177,model.language_model.layers.25.self_attn.k_proj,25,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.055075354874134064,0.04158171730604838,0.20391595647729086,3.75,1.1508731056944403,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.003657564557427355,0.20809470117092133,1.3974781036376953,0.302470862865448,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.003657564557427355
178,model.language_model.layers.25.self_attn.v_proj,25,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
178,model.language_model.layers.25.self_attn.v_proj,25,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0036237898748368025,0.01969997277961137,0.14035659150752902,0.578125,0.4288927357530087,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00014527038101791494,0.029496945440769196,0.6447290778160095,0.38775476813316345,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00014527038101791494
178,model.language_model.layers.25.self_attn.v_proj,25,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.021100183948874474,0.11470671970359202,0.3386838049030275,1.29833984375,0.4288927357530087,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.00039816317556302754,0.04986100643873215,0.5178743004798889,0.13442710041999817,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.00039816317556302754
178,model.language_model.layers.25.self_attn.v_proj,25,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.03754006326198578,0.2040786717633052,0.4517506743363038,1.7421875,0.4288927357530087,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.045297983860063264,0.20809470117092133,1.3974781036376953,0.7632647752761841,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.045297983860063264
179,model.language_model.layers.25.self_attn.o_proj,25,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,2.441358,2.441358,True,,0.0,0.0
179,model.language_model.layers.25.self_attn.o_proj,25,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,4.0679289668332785e-05,0.012576635582873667,0.11214559992649585,0.203125,0.056872777944560624,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00010643853324461983,0.029496945440769196,0.6447290778160095,0.4450205862522125,latency_model,1.969835,1.969835,True,,0.47152300000000014,0.00010643853324461983
179,model.language_model.layers.25.self_attn.o_proj,25,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00022262036509346217,0.06882655100259305,0.26234814846419835,0.828125,0.056872777944560624,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0002915954540028833,0.04986100643873215,0.5178743004798889,0.16407383978366852,latency_model,1.257995,1.257995,True,,1.1833630000000002,0.0002915954540028833
179,model.language_model.layers.25.self_attn.o_proj,25,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0004103120882064104,0.12685436866507194,0.3561662093251856,0.6484375,0.056872777944560624,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.007774063038929654,0.20809470117092133,1.3974781036376953,0.21073496341705322,latency_model,1.8060494999999999,1.8060494999999999,True,,0.6353085000000003,0.007774063038929654
180,model.language_model.layers.25.mlp.gate_proj,25,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
180,model.language_model.layers.25.mlp.gate_proj,25,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0020707747898995876,0.011866284876717046,0.10893247852094914,0.6328125,0.4177428731487335,16,global_coef_final_layer_type,final_layer_type,dense_nvfp4,output_rel_mse,0.00010868223203066627,0.029496945440769196,0.6447290778160095,0.48160332441329956,latency_model,3.0619853161530486,3.0619853161530486,True,,3.9312840030081295,0.00010868223203066627
180,model.language_model.layers.25.mlp.gate_proj,25,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.013524124398827553,0.07749810052131703,0.2783848065561715,1.875,0.4177428731487335,16,global_coef_final_layer_type,final_layer_type,sparse_bf16,output_rel_mse,0.0003484985019542069,0.04986100643873215,0.5178743004798889,0.17415039241313934,latency_model,3.3904291110950173,3.3904291110950173,True,,3.602840208066161,0.0003484985019542069
180,model.language_model.layers.25.mlp.gate_proj,25,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.02389887347817421,0.13694914691248686,0.3700664087869728,2.046875,0.4177428731487335,16,global_coef_final_layer_type,final_layer_type,sparse_nvfp4,output_rel_mse,0.006644435708933589,0.20809470117092133,1.3974781036376953,0.16683714091777802,latency_model,2.5708457841501398,2.5708457841501398,True,,4.422423535011038,0.006644435708933589
181,model.language_model.layers.25.mlp.up_proj,25,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0,16,global_coef_final_layer_type,dense_zero,dense_bf16,output_rel_mse,0.0,,,,latency_model,6.993269319161178,6.993269319161178,True,,0.0,0.0
