point_index,layer,method,modules,latency_cost,quality_cost
2,8,dense_bf16,7,28.287222433090207,0.0
2,9,dense_bf16,7,28.287222433090207,0.0
2,10,dense_bf16,7,28.287222433090207,0.0
2,11,dense_bf16,7,28.287222433090207,0.0
2,12,dense_bf16,7,28.287222433090207,0.0
2,13,dense_bf16,7,28.287222433090207,0.0
2,14,dense_bf16,7,28.287222433090207,0.0
2,15,dense_bf16,7,28.287222433090207,0.0
2,16,dense_bf16,7,28.287222433090207,0.0
2,17,dense_bf16,7,28.287222433090207,0.0
2,18,dense_bf16,7,28.287222433090207,0.0
2,19,dense_bf16,7,28.287222433090207,0.0
2,20,dense_bf16,7,28.287222433090207,0.0
2,21,dense_bf16,7,28.287222433090207,0.0
2,22,dense_bf16,7,28.287222433090207,0.0
2,23,dense_bf16,7,28.287222433090207,0.0
2,24,dense_bf16,7,28.287222433090207,0.0
2,25,dense_bf16,7,28.287222433090207,0.0
2,26,dense_bf16,7,28.287222433090207,0.0
2,27,dense_bf16,7,28.287222433090207,0.0
2,28,dense_bf16,6,22.17282567024231,0.0
2,28,dense_nvfp4,1,2.8061856031417847,0.07657451384646109
2,29,dense_bf16,6,22.17282567024231,0.0
2,29,dense_nvfp4,1,2.8061856031417847,0.07190466274535678
2,30,dense_bf16,6,22.17282567024231,0.0
2,30,dense_nvfp4,1,2.8061856031417847,0.05089069666119147
2,31,dense_bf16,6,22.17282567024231,0.0
2,31,dense_nvfp4,1,2.8061856031417847,0.032622750178384924
3,0,dense_bf16,7,28.287222433090207,0.0
3,1,dense_bf16,7,28.287222433090207,0.0
3,2,dense_bf16,7,28.287222433090207,0.0
3,3,dense_bf16,7,28.287222433090207,0.0
3,4,dense_bf16,7,28.287222433090207,0.0
3,5,dense_bf16,7,28.287222433090207,0.0
3,6,dense_bf16,7,28.287222433090207,0.0
3,7,dense_bf16,7,28.287222433090207,0.0
3,8,dense_bf16,7,28.287222433090207,0.0
3,9,dense_bf16,7,28.287222433090207,0.0
3,10,dense_bf16,7,28.287222433090207,0.0
3,11,dense_bf16,7,28.287222433090207,0.0
3,12,dense_bf16,7,28.287222433090207,0.0
3,13,dense_bf16,7,28.287222433090207,0.0
3,14,dense_bf16,7,28.287222433090207,0.0
3,15,dense_bf16,7,28.287222433090207,0.0
3,16,dense_bf16,7,28.287222433090207,0.0
3,17,dense_bf16,7,28.287222433090207,0.0
3,18,dense_bf16,7,28.287222433090207,0.0
3,19,dense_bf16,7,28.287222433090207,0.0
3,20,dense_bf16,7,28.287222433090207,0.0
3,21,dense_bf16,6,22.17282567024231,0.0
3,21,dense_nvfp4,1,2.8061856031417847,0.06625356871501217
3,22,dense_bf16,6,22.17282567024231,0.0
3,22,dense_nvfp4,1,2.8061856031417847,0.06866046335437279
3,23,dense_bf16,6,22.17282567024231,0.0
3,23,dense_nvfp4,1,2.8061856031417847,0.07523881525935354
3,24,dense_bf16,6,22.17282567024231,0.0
3,24,dense_nvfp4,1,2.8061856031417847,0.08823779465229982
3,25,dense_bf16,6,22.17282567024231,0.0
3,25,dense_nvfp4,1,2.8061856031417847,0.08884749628123569
3,26,dense_bf16,6,22.17282567024231,0.0
3,26,dense_nvfp4,1,2.8061856031417847,0.08375502199881497
3,27,dense_bf16,6,22.17282567024231,0.0
3,27,dense_nvfp4,1,2.8061856031417847,0.07939504718892723
3,28,dense_bf16,6,22.17282567024231,0.0
3,28,dense_nvfp4,1,2.8061856031417847,0.07657451384646109
