module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms
182,model.language_model.layers.25.mlp.down_proj,25,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.001991942059248686,0.08580277446815339,0.29292110621830136,0.5703125,0.1523658663028318
182,model.language_model.layers.25.mlp.down_proj,25,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.0036378963850438595,0.15670214985176895,0.3958562237123081,0.78466796875,0.1523658663028318
183,model.language_model.layers.26.self_attn.q_proj,26,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
183,model.language_model.layers.26.self_attn.q_proj,26,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.005288413725793362,0.004669906405663794,0.06833671345377823,0.8125,1.064164148704599
183,model.language_model.layers.26.self_attn.q_proj,26,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.026998095214366913,0.023840528430551053,0.15440378373132913,2.75,1.064164148704599
183,model.language_model.layers.26.self_attn.q_proj,26,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.050330474972724915,0.04444406577512411,0.21081761258282977,3.375,1.064164148704599
184,model.language_model.layers.26.self_attn.k_proj,26,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
184,model.language_model.layers.26.self_attn.k_proj,26,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.005129559896886349,0.0036099760134684486,0.06008307593214955,1.0,1.1920319461957984
184,model.language_model.layers.26.self_attn.k_proj,26,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.02778502367436886,0.019553971688489064,0.13983551654886917,2.375,1.1920319461957984
184,model.language_model.layers.26.self_attn.k_proj,26,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.05307351052761078,0.037350982112819855,0.19326402177544547,3.5,1.1920319461957984
185,model.language_model.layers.26.self_attn.v_proj,26,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
185,model.language_model.layers.26.self_attn.v_proj,26,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0035728118382394314,0.020698376479816077,0.14386930346608368,0.52587890625,0.415467380092467
185,model.language_model.layers.26.self_attn.v_proj,26,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.02034568227827549,0.11786867335895977,0.3433200742149515,1.4287109375,0.415467380092467
185,model.language_model.layers.26.self_attn.v_proj,26,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.03560579568147659,0.2062751125012431,0.45417520022700836,1.78125,0.415467380092467
186,model.language_model.layers.26.self_attn.o_proj,26,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
186,model.language_model.layers.26.self_attn.o_proj,26,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,0.00010449171531945467,0.007650785016569624,0.08746876594859232,1.375,0.11686593281921394
186,model.language_model.layers.26.self_attn.o_proj,26,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0007492798613384366,0.0548615659989856,0.23422545975829698,7.3125,0.11686593281921394
186,model.language_model.layers.26.self_attn.o_proj,26,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0011466980213299394,0.08396014950371591,0.2897587781305614,6.125,0.11686593281921394
187,model.language_model.layers.26.mlp.gate_proj,26,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
187,model.language_model.layers.26.mlp.gate_proj,26,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.002128133550286293,0.010849057571251703,0.10415880937900406,0.578125,0.44289770750855095
187,model.language_model.layers.26.mlp.gate_proj,26,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.01386880874633789,0.07070209692124699,0.26589865911893384,1.6015625,0.44289770750855095
187,model.language_model.layers.26.mlp.gate_proj,26,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.024931907653808594,0.12710090560853773,0.3565121394967326,2.34375,0.44289770750855095
188,model.language_model.layers.26.mlp.up_proj,26,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
188,model.language_model.layers.26.mlp.up_proj,26,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0018040839349851012,0.015458817070338306,0.12433349134621093,0.3795166015625,0.3416176026091598
188,model.language_model.layers.26.mlp.up_proj,26,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.011646094731986523,0.09979294452677284,0.31590021292612774,1.1328125,0.3416176026091598
188,model.language_model.layers.26.mlp.up_proj,26,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.02022540755569935,0.1733072777343791,0.41630190695501157,1.6875,0.3416176026091598
189,model.language_model.layers.26.mlp.down_proj,26,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
189,model.language_model.layers.26.mlp.down_proj,26,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0003806904423981905,0.017021668516676407,0.13046711661057128,0.2734375,0.14954948521381672
189,model.language_model.layers.26.mlp.down_proj,26,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0020450130105018616,0.09143789730513767,0.3023869992329989,0.5966796875,0.14954948521381672
189,model.language_model.layers.26.mlp.down_proj,26,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.003686633426696062,0.16483905331692533,0.406003760225106,0.744140625,0.14954948521381672
190,model.language_model.layers.27.self_attn.q_proj,27,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
190,model.language_model.layers.27.self_attn.q_proj,27,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.0049129207618534565,0.004254418229439154,0.06522590152262485,0.875,1.0746073072130005
190,model.language_model.layers.27.self_attn.q_proj,27,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.03081510402262211,0.02668480658467778,0.16335484867207883,2.875,1.0746073072130005
190,model.language_model.layers.27.self_attn.q_proj,27,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.057719647884368896,0.04998320430135055,0.22356923827161587,4.125,1.0746073072130005
191,model.language_model.layers.27.self_attn.k_proj,27,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
191,model.language_model.layers.27.self_attn.k_proj,27,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004930328577756882,0.003442918921164299,0.058676391514512025,0.9375,1.1966703593552197
191,model.language_model.layers.27.self_attn.k_proj,27,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.03228747844696045,0.022546807724587756,0.15015594468614207,3.0625,1.1966703593552197
191,model.language_model.layers.27.self_attn.k_proj,27,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0627647414803505,0.04382951615021959,0.20935500029906043,4.5,1.1966703593552197
192,model.language_model.layers.27.self_attn.v_proj,27,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
192,model.language_model.layers.27.self_attn.v_proj,27,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0033851354382932186,0.019450894074193564,0.1394664621842598,0.509765625,0.41717496703106555
192,model.language_model.layers.27.self_attn.v_proj,27,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.020676955580711365,0.11880921165742295,0.34468712139768576,1.3984375,0.41717496703106555
192,model.language_model.layers.27.self_attn.v_proj,27,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.03596891090273857,0.20667636160697467,0.4546167194538435,1.734375,0.41717496703106555
193,model.language_model.layers.27.self_attn.o_proj,27,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
193,model.language_model.layers.27.self_attn.o_proj,27,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,5.902630073251203e-05,0.008856027057067355,0.09410646660600618,0.4580078125,0.08164006009431175
193,model.language_model.layers.27.self_attn.o_proj,27,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00040132779395207763,0.06021332453306013,0.2453840347966023,2.4765625,0.08164006009431175
193,model.language_model.layers.27.self_attn.o_proj,27,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0007232180796563625,0.10850822094750073,0.3294058605239147,1.75,0.08164006009431175
194,model.language_model.layers.27.mlp.gate_proj,27,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
194,model.language_model.layers.27.mlp.gate_proj,27,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0022057623136788607,0.009833417719126658,0.09916359069298902,0.625,0.47361681409735235
194,model.language_model.layers.27.mlp.gate_proj,27,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.014475819654762745,0.06453405274415724,0.2540355344123283,1.765625,0.47361681409735235
194,model.language_model.layers.27.mlp.gate_proj,27,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.02598446235060692,0.11584025663865724,0.34035313519733773,2.359375,0.47361681409735235
195,model.language_model.layers.27.mlp.up_proj,27,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
195,model.language_model.layers.27.mlp.up_proj,27,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.001901269075460732,0.013913977423539213,0.1179575238106464,0.40625,0.36965462558617423
195,model.language_model.layers.27.mlp.up_proj,27,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.012270486913621426,0.08979858774097443,0.2996641248814653,1.140625,0.36965462558617423
195,model.language_model.layers.27.mlp.up_proj,27,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.02148977853357792,0.1572677414324443,0.3965699704118358,1.6875,0.36965462558617423
196,model.language_model.layers.27.mlp.down_proj,27,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
196,model.language_model.layers.27.mlp.down_proj,27,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00044839573092758656,0.01784157092278399,0.13357234340530225,0.328125,0.15853099638484172
196,model.language_model.layers.27.mlp.down_proj,27,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0022293557412922382,0.08870559157220126,0.2978348394197718,0.603515625,0.15853099638484172
196,model.language_model.layers.27.mlp.down_proj,27,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.004055248573422432,0.16135747965878686,0.40169326563783325,0.865234375,0.15853099638484172
197,model.language_model.layers.28.self_attn.q_proj,28,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
197,model.language_model.layers.28.self_attn.q_proj,28,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004776499699801207,0.004215914213435939,0.0649300717190112,0.8125,1.0644101195441025
197,model.language_model.layers.28.self_attn.q_proj,28,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.03001890517771244,0.026495789168744382,0.16277527198178593,2.75,1.0644101195441025
197,model.language_model.layers.28.self_attn.q_proj,28,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.05741790682077408,0.05067915517329908,0.2251203126625829,4.375,1.0644101195441025
198,model.language_model.layers.28.self_attn.k_proj,28,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
198,model.language_model.layers.28.self_attn.k_proj,28,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004770925268530846,0.003543453788036213,0.05952691650032121,0.75,1.1603470976068944
198,model.language_model.layers.28.self_attn.k_proj,28,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.031393371522426605,0.023316433391677535,0.15269719510088434,2.75,1.1603470976068944
198,model.language_model.layers.28.self_attn.k_proj,28,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.06248195841908455,0.046406497646148334,0.21542167403988935,4.4375,1.1603470976068944
199,model.language_model.layers.28.self_attn.v_proj,28,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
199,model.language_model.layers.28.self_attn.v_proj,28,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0036231447011232376,0.018806734593483296,0.13713764834458586,0.521484375,0.43892077945114727
199,model.language_model.layers.28.self_attn.v_proj,28,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.02220211923122406,0.1152450145491166,0.3394775611864746,1.54296875,0.43892077945114727
199,model.language_model.layers.28.self_attn.v_proj,28,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.03853681683540344,0.200033878325761,0.4472514710157598,2.05078125,0.43892077945114727
200,model.language_model.layers.28.self_attn.o_proj,28,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
200,model.language_model.layers.28.self_attn.o_proj,28,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,0.00011145461758133024,0.009756671950323705,0.09877586724662915,0.654296875,0.10688042734263502
200,model.language_model.layers.28.self_attn.o_proj,28,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0006643641390837729,0.058158047654415,0.24115979692812606,0.84375,0.10688042734263502
200,model.language_model.layers.28.self_attn.o_proj,28,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0012300399830564857,0.10767697975103152,0.32814170681434496,1.90625,0.10688042734263502
201,model.language_model.layers.28.mlp.gate_proj,28,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
201,model.language_model.layers.28.mlp.gate_proj,28,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0022603515535593033,0.009173802098906277,0.09577996710641676,0.78125,0.49637889927197354
201,model.language_model.layers.28.mlp.gate_proj,28,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.014753524214029312,0.059878257073684764,0.24470034138448757,1.84375,0.49637889927197354
201,model.language_model.layers.28.mlp.gate_proj,28,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.026504317298531532,0.10756971024284842,0.32797821611022954,2.578125,0.49637889927197354
202,model.language_model.layers.28.mlp.up_proj,28,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
202,model.language_model.layers.28.mlp.up_proj,28,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.00200256472453475,0.011826142197755433,0.10874806755871771,0.53125,0.41150179363847106
202,model.language_model.layers.28.mlp.up_proj,28,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.012903491966426373,0.07620154743213402,0.2760462777001965,1.84375,0.41150179363847106
202,model.language_model.layers.28.mlp.up_proj,28,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.022761646658182144,0.13441886134155548,0.3666317789575196,3.28125,0.41150179363847106
203,model.language_model.layers.28.mlp.down_proj,28,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
203,model.language_model.layers.28.mlp.down_proj,28,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0005787683185189962,0.018617006775902015,0.1364441525896292,0.45703125,0.17631832303448505
203,model.language_model.layers.28.mlp.down_proj,28,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0024039391428232193,0.0773265396166066,0.27807649957629754,0.61328125,0.17631832303448505
203,model.language_model.layers.28.mlp.down_proj,28,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.00449377903714776,0.14454957555048062,0.38019675899523475,0.939453125,0.17631832303448505
204,model.language_model.layers.29.self_attn.q_proj,29,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
204,model.language_model.layers.29.self_attn.q_proj,29,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004669169895350933,0.004493793923612067,0.06703576600302309,0.75,1.0193263757874493
204,model.language_model.layers.29.self_attn.q_proj,29,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.026082884520292282,0.025103200482010982,0.15843989548725088,2.5625,1.0193263757874493
204,model.language_model.layers.29.self_attn.q_proj,29,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.05210559815168381,0.050148490118843723,0.22393858559623825,4.0,1.0193263757874493
205,model.language_model.layers.29.self_attn.k_proj,29,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
205,model.language_model.layers.29.self_attn.k_proj,29,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004353286698460579,0.003183918665202961,0.0564262232051992,0.8125,1.1693045845626309
205,model.language_model.layers.29.self_attn.k_proj,29,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.0274223480373621,0.020056231488434693,0.14162002502624652,2.625,1.1693045845626309
205,model.language_model.layers.29.self_attn.k_proj,29,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0551796555519104,0.0403574465502869,0.20089162887061,4.375,1.1693045845626309
206,model.language_model.layers.29.self_attn.v_proj,29,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
206,model.language_model.layers.29.self_attn.v_proj,29,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0034477240405976772,0.019245717533201305,0.1387289354576085,0.583984375,0.423252171432549
206,model.language_model.layers.29.self_attn.v_proj,29,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.02050813101232052,0.11447949196322123,0.3383481815574324,1.314453125,0.423252171432549
206,model.language_model.layers.29.self_attn.v_proj,29,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.03596605360507965,0.20076795599549926,0.4480713737737541,1.841796875,0.423252171432549
207,model.language_model.layers.29.self_attn.o_proj,29,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
207,model.language_model.layers.29.self_attn.o_proj,29,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,0.00016840733587741852,0.0077745692226703425,0.0881735176947724,0.5625,0.14717780968177727
207,model.language_model.layers.29.self_attn.o_proj,29,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0010347862262278795,0.047771179946284076,0.21856619122426982,1.390625,0.14717780968177727
207,model.language_model.layers.29.self_attn.o_proj,29,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0020104367285966873,0.09281234355284218,0.30465118340955477,2.5625,0.14717780968177727
208,model.language_model.layers.29.mlp.gate_proj,29,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
208,model.language_model.layers.29.mlp.gate_proj,29,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.002318417653441429,0.007902835324419481,0.08889789268829426,1.125,0.541632070414678
208,model.language_model.layers.29.mlp.gate_proj,29,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.015176634304225445,0.051732888380656636,0.2274486499864456,3.375,0.541632070414678
208,model.language_model.layers.29.mlp.gate_proj,29,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.02769695408642292,0.0944111458123597,0.3072639676440433,5.5,0.541632070414678
209,model.language_model.layers.29.mlp.up_proj,29,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
209,model.language_model.layers.29.mlp.up_proj,29,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0020881122909486294,0.009192539593511535,0.09587773252174633,1.5,0.4766056322684236
209,model.language_model.layers.29.mlp.up_proj,29,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.01347584743052721,0.05932499971300137,0.2435672385872151,4.875,0.4766056322684236
209,model.language_model.layers.29.mlp.up_proj,29,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.02431502193212509,0.10704252007760442,0.32717353205539784,6.375,0.4766056322684236
210,model.language_model.layers.29.mlp.down_proj,29,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
210,model.language_model.layers.29.mlp.down_proj,29,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0007575452327728271,0.020086671629265425,0.14172745545329396,0.625,0.19420047812162367
210,model.language_model.layers.29.mlp.down_proj,29,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.002664735307916999,0.07065672225686032,0.2658133221959733,0.6971969604492188,0.19420047812162367
210,model.language_model.layers.29.mlp.down_proj,29,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.00516124814748764,0.1368529458713233,0.36993640787481746,0.9384765625,0.19420047812162367
211,model.language_model.layers.30.self_attn.q_proj,30,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
211,model.language_model.layers.30.self_attn.q_proj,30,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004244837444275618,0.0035326800463020744,0.059436352902092454,0.6875,1.0961711788222859
211,model.language_model.layers.30.self_attn.q_proj,30,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02817714214324951,0.02344985623548689,0.15313345890264116,2.4375,1.0961711788222859
211,model.language_model.layers.30.self_attn.q_proj,30,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.05614383518695831,0.046724570467429616,0.21615866965594885,4.0,1.0961711788222859
212,model.language_model.layers.30.self_attn.k_proj,30,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
212,model.language_model.layers.30.self_attn.k_proj,30,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.004267162177711725,0.003181848231263607,0.056407873841012715,0.75,1.1580567548873772
212,model.language_model.layers.30.self_attn.k_proj,30,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.030306406319141388,0.02259824710815824,0.15032713363913464,2.625,1.1580567548873772
212,model.language_model.layers.30.self_attn.k_proj,30,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.061956267803907394,0.04619825376153652,0.21493779044536707,4.4375,1.1580567548873772
213,model.language_model.layers.30.self_attn.v_proj,30,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
213,model.language_model.layers.30.self_attn.v_proj,30,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.003615275491029024,0.017446474955639016,0.13208510497266154,0.548828125,0.45521530244964314
213,model.language_model.layers.30.self_attn.v_proj,30,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.02271021530032158,0.10959419370872214,0.33105013775668807,1.33984375,0.45521530244964314
213,model.language_model.layers.30.self_attn.v_proj,30,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.03968726843595505,0.19152148613397435,0.4376316786225311,2.0703125,0.45521530244964314
214,model.language_model.layers.30.self_attn.o_proj,30,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
214,model.language_model.layers.30.self_attn.o_proj,30,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,0.00019879831233993173,0.009295703718071367,0.09641422985260717,1.0703125,0.14623967395095558
214,model.language_model.layers.30.self_attn.o_proj,30,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0012430546339601278,0.058124575841019294,0.2410903893584713,2.439453125,0.14623967395095558
214,model.language_model.layers.30.self_attn.o_proj,30,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0024122451432049274,0.11279530435976207,0.335850121869506,3.5859375,0.14623967395095558
215,model.language_model.layers.30.mlp.gate_proj,30,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
215,model.language_model.layers.30.mlp.gate_proj,30,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0026890388689935207,0.006027447541586463,0.07763663788177888,3.875,0.6679313381493028
215,model.language_model.layers.30.mlp.gate_proj,30,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.016586683690547943,0.03717884742628701,0.19281817192963688,11.0,0.6679313381493028
215,model.language_model.layers.30.mlp.gate_proj,30,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.03105136938393116,0.0696012624488843,0.2638205118046819,14.375,0.6679313381493028
216,model.language_model.layers.30.mlp.up_proj,30,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
216,model.language_model.layers.30.mlp.up_proj,30,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0024442977737635374,0.006109462982215916,0.07816305381838606,3.25,0.6325218569330121
216,model.language_model.layers.30.mlp.up_proj,30,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.014945090748369694,0.03735489172926573,0.19327413621399459,11.75,0.6325218569330121
216,model.language_model.layers.30.mlp.up_proj,30,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.028224512934684753,0.07054648529995855,0.2656058834061447,14.5,0.6325218569330121
217,model.language_model.layers.30.mlp.down_proj,30,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
217,model.language_model.layers.30.mlp.down_proj,30,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0019696184899657965,0.0020417786200886676,0.045186044528025104,4.0,0.9821701485693882
217,model.language_model.layers.30.mlp.down_proj,30,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.00332098500803113,0.003442654616402745,0.05867413924722496,0.796875,0.9821701485693882
217,model.language_model.layers.30.mlp.down_proj,30,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.00773388147354126,0.008017224616555362,0.08953895586031457,4.0,0.9821701485693882
218,model.language_model.layers.31.self_attn.q_proj,31,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
218,model.language_model.layers.31.self_attn.q_proj,31,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.0034430157393217087,0.003067068900684773,0.05538112404677945,0.75,1.0595165326933493
218,model.language_model.layers.31.self_attn.q_proj,31,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.023553915321826935,0.02098203628519279,0.1448517734968847,3.3125,1.0595165326933493
218,model.language_model.layers.31.self_attn.q_proj,31,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04979803040623665,0.04436052633451292,0.21061938736619884,3.875,1.0595165326933493
219,model.language_model.layers.31.self_attn.k_proj,31,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
