method,policy,policy_kind,layer,linear_type,selected_modules,replaced_modules,runtime_path,activation_quantization,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss
dense_nvfp4,layer_type:28:v_proj,layer_type,28,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581560360708816,0.0002675812305070746,7.08624822428876,65408,128079.07000732422,1.9578884548403745
dense_nvfp4,layer_type:28:o_proj,layer_type,28,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580526445243223,0.00016418968394771305,7.085515603999572,65408,128072.30737304688,1.9578884548403745
dense_nvfp4,layer_type:28:gate_proj,layer_type,28,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578765581731927,-1.189666718182103e-05,7.084268051252722,65408,128060.78991699219,1.9578884548403745
dense_nvfp4,layer_type:28:up_proj,layer_type,28,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580976141875504,0.00020915934717580242,7.085834244414604,65408,128075.2487487793,1.9578884548403745
dense_nvfp4,layer_type:28:down_proj,layer_type,28,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958180996769795,0.000292541929420409,7.086425104204626,65408,128080.70263671875,1.9578884548403745
dense_nvfp4,layer_type:29:q_proj,layer_type,29,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582118726756474,0.0003234178352728989,7.086643907376829,65408,128082.72216796875,1.9578884548403745
dense_nvfp4,layer_type:29:k_proj,layer_type,29,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576670614940546,-0.00022139334631998686,7.082784076071223,65408,128047.08715820312,1.9578884548403745
dense_nvfp4,layer_type:29:v_proj,layer_type,29,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583602352851524,0.0004717804447778029,7.087695378357121,65408,128092.42626953125,1.9578884548403745
dense_nvfp4,layer_type:29:o_proj,layer_type,29,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958239035597053,0.00035058075667837585,7.086836403942687,65408,128084.49884033203,1.9578884548403745
dense_nvfp4,layer_type:29:gate_proj,layer_type,29,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586296361486506,0.000741181308276051,7.089605066836575,65408,128110.04724121094,1.9578884548403745
dense_nvfp4,layer_type:29:up_proj,layer_type,29,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585575646850228,0.0006691098446482968,7.089094127035176,65408,128105.33319091797,1.9578884548403745
dense_nvfp4,layer_type:29:down_proj,layer_type,29,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586197364120335,0.0007312815716589149,7.0895348819611,65408,128109.39971923828,1.9578884548403745
dense_nvfp4,layer_type:30:q_proj,layer_type,30,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577026773105628,-0.0001857775298117481,7.083036339701505,65408,128049.4167175293,1.9578884548403745
dense_nvfp4,layer_type:30:k_proj,layer_type,30,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582337945874657,0.00034533974709116677,7.086799261862482,65408,128084.15603637695,1.9578884548403745
dense_nvfp4,layer_type:30:v_proj,layer_type,30,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584107277677951,0.0005222729274205751,7.088053262728149,65408,128095.72888183594,1.9578884548403745
dense_nvfp4,layer_type:30:o_proj,layer_type,30,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582357817200065,0.000347326879631904,7.086813344285897,65408,128084.28601074219,1.9578884548403745
dense_nvfp4,layer_type:30:gate_proj,layer_type,30,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586569334429538,0.0007684786025792256,7.089798596513984,65408,128111.83270263672,1.9578884548403745
dense_nvfp4,layer_type:30:up_proj,layer_type,30,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9587064535883776,0.0008179987480030348,7.090149693064613,65408,128115.0717163086,1.9578884548403745
dense_nvfp4,layer_type:30:down_proj,layer_type,30,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9599914994025183,0.002103044562143719,7.099266716891359,65408,128199.12399291992,1.9578884548403745
dense_nvfp4,layer_type:31:q_proj,layer_type,31,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583537279976324,0.00046527315725786167,7.087649256835503,65408,128092.00064086914,1.9578884548403745
dense_nvfp4,layer_type:31:k_proj,layer_type,31,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958296205199628,0.00040775035925344483,7.087241567144814,65408,128088.23818969727,1.9578884548403745
dense_nvfp4,layer_type:31:v_proj,layer_type,31,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958268385810628,0.00037993097025346145,7.087044407157169,65408,128086.41857910156,1.9578884548403745
dense_nvfp4,layer_type:31:o_proj,layer_type,31,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582630314239085,0.0003745765835339032,7.087006460482305,65408,128086.068359375,1.9578884548403745
dense_nvfp4,layer_type:31:gate_proj,layer_type,31,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9591966566507597,0.0013082018103851567,7.093626158174207,65408,128147.13491821289,1.9578884548403745
dense_nvfp4,layer_type:31:up_proj,layer_type,31,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577312273521945,-0.00015722748818003396,7.083238563570619,65408,128051.28411865234,1.9578884548403745
dense_nvfp4,layer_type:31:down_proj,layer_type,31,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9574228536826057,-0.0004656011577688357,7.081054616055459,65408,128031.11401367188,1.9578884548403745
