method,policy,policy_kind,layer,linear_type,selected_modules,replaced_modules,runtime_path,activation_quantization,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss,module_name,module_family,numel,kernel_module_type,weight_mse,weight_rel_mse,weight_rmse_over_rms,weight_max_abs_error,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error
dense_nvfp4,layer_type:8:gate_proj,layer_type,8,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581044756036448,0.00021602076327020825,7.0858828634385285,65408,128075.6975402832,1.9578884548403745,model.layers.8.mlp.gate_proj,mlp,45088768,NVFP4Linear,2.8369166863930606e-06,0.007446595417230635,0.08629365803597988,0.025390625,0.001440409133021265,0.008073443087155845,0.08985234046565423,0.5
dense_nvfp4,layer_type:8:up_proj,layer_type,8,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580137668990343,0.00012531205865973227,7.085240141333649,65408,128069.76446533203,1.9578884548403745,model.layers.8.mlp.up_proj,mlp,45088768,NVFP4Linear,2.327908796994665e-06,0.007447539105046462,0.08629912574902751,0.0150146484375,0.0011070972378907163,0.014061001985940211,0.11857909590623557,0.3125
dense_nvfp4,layer_type:8:down_proj,layer_type,8,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583170894540687,0.00042863461369413436,7.087389580446553,65408,128089.60418701172,1.9578884548403745,model.layers.8.mlp.down_proj,mlp,45088768,NVFP4Linear,2.317280991836776e-06,0.007526273511922767,0.0867540979546371,0.03271484375,0.00015719213399734144,0.01728169418426762,0.1314598576914931,0.6875
dense_nvfp4,layer_type:9:q_proj,layer_type,9,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.95791931488276,3.086004238550544e-05,7.084570957719882,65408,128063.58654785156,1.9578884548403745,model.layers.9.self_attn.q_proj,attention,16777216,NVFP4Linear,4.734007234219462e-06,0.007484304559686109,0.0865118752523959,0.031005859375,0.007651828153029783,0.0045932034375783595,0.0677731763869627,0.953125
dense_nvfp4,layer_type:9:k_proj,layer_type,9,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958145371155263,0.0002569163148884446,7.08617265045239,65408,128078.37243652344,1.9578884548403745,model.layers.9.self_attn.k_proj,attention,16777216,NVFP4Linear,4.969521796738263e-06,0.007477075843914855,0.08647008641093668,0.0263671875,0.008633703655505087,0.003360191732663089,0.05796716081250736,1.0625
dense_nvfp4,layer_type:9:v_proj,layer_type,9,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581977616550872,0.0003093068147126399,7.086543908304495,65408,128081.79919433594,1.9578884548403745,model.layers.9.self_attn.v_proj,attention,16777216,NVFP4Linear,1.5756293123558862e-06,0.007495182232466869,0.08657472051625041,0.010498046875,0.0022002598852850497,0.016324818647229594,0.12776861370160356,0.40625
dense_nvfp4,layer_type:9:o_proj,layer_type,9,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579025793915392,1.4124551164673704e-05,7.084452394936922,65408,128062.4919128418,1.9578884548403745,model.layers.9.self_attn.o_proj,attention,16777216,NVFP4Linear,1.534517195977969e-06,0.007501978717392025,0.08661396375522844,0.056640625,0.00011169376239195117,0.019963418992225226,0.14129196365053898,0.390625
dense_nvfp4,layer_type:9:gate_proj,layer_type,9,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958573002637949,0.0006845477975745418,7.089203568981377,65408,128106.34295654297,1.9578884548403745,model.layers.9.mlp.gate_proj,mlp,45088768,NVFP4Linear,2.784003722914603e-06,0.007451323669815925,0.08632104998096307,0.02294921875,0.0015241902329699072,0.0079651301038546,0.08924757757975618,0.5234375
dense_nvfp4,layer_type:9:up_proj,layer_type,9,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581309372664897,0.0002424824261151315,7.086070370162679,65408,128077.42834472656,1.9578884548403745,model.layers.9.mlp.up_proj,mlp,45088768,NVFP4Linear,2.3596451704412004e-06,0.007447857380220628,0.08630096975249252,0.017822265625,0.001208462897920981,0.013733580566966976,0.1171903603841501,0.28125
dense_nvfp4,layer_type:9:down_proj,layer_type,9,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585863988693446,0.0006979440289700545,7.089298538228911,65408,128107.2191772461,1.9578884548403745,model.layers.9.mlp.down_proj,mlp,45088768,NVFP4Linear,2.3461728042727985e-06,0.007516201826273833,0.08669603120255179,0.0380859375,0.0001848259377084105,0.017637490809966176,0.13280621525352712,0.5
dense_nvfp4,layer_type:10:q_proj,layer_type,10,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581852155188992,0.0002967606785246879,7.086455000117248,65408,128080.97857666016,1.9578884548403745,model.layers.10.self_attn.q_proj,attention,16777216,NVFP4Linear,4.722598987427773e-06,0.0074866090752777,0.08652519329812387,0.02099609375,0.007743471705907723,0.004707305116122398,0.06860980335289119,0.984375
dense_nvfp4,layer_type:10:k_proj,layer_type,10,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577954137395273,-9.304110084729089e-05,7.083693225656033,65408,128055.482421875,1.9578884548403745,model.layers.10.self_attn.k_proj,attention,16777216,NVFP4Linear,5.00805072078947e-06,0.007474709291566953,0.08645640110232991,0.0224609375,0.009015582734718919,0.003495734019342684,0.0591247327211099,0.9375
dense_nvfp4,layer_type:10:v_proj,layer_type,10,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577526346344771,-0.00013582020589741894,7.08339019808106,65408,128052.68432617188,1.9578884548403745,model.layers.10.self_attn.v_proj,attention,16777216,NVFP4Linear,1.5434358147103922e-06,0.007489872649018763,0.08654405033864987,0.01068115234375,0.0022259511806623777,0.01594731029332174,0.12628266030347057,0.5
dense_nvfp4,layer_type:10:o_proj,layer_type,10,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580284350072334,0.00013998016685889958,7.08534406916487,65408,128070.72387695312,1.9578884548403745,model.layers.10.self_attn.o_proj,attention,16777216,NVFP4Linear,1.5189197029030765e-06,0.007488840368315714,0.08653808622979661,0.05859375,0.00015826492824544403,0.021278319614655584,0.1458709005067686,0.4765625
dense_nvfp4,layer_type:10:gate_proj,layer_type,10,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576022876918666,-0.000286167148507932,7.082325312074644,65408,128042.85043334961,1.9578884548403745,model.layers.10.mlp.gate_proj,mlp,45088768,NVFP4Linear,2.766176949926587e-06,0.007449975967231437,0.08631324328995775,0.025390625,0.0015893891009740359,0.007813609972738216,0.08839462637931231,0.625
dense_nvfp4,layer_type:10:up_proj,layer_type,10,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958379229454145,0.0004907746137705615,7.087830004519458,65408,128093.66864013672,1.9578884548403745,model.layers.10.mlp.up_proj,mlp,45088768,NVFP4Linear,2.409829988230973e-06,0.0074488090687282816,0.08630648335280659,0.01611328125,0.0012954419930898693,0.013384992309420854,0.11569352751740632,0.234375
dense_nvfp4,layer_type:10:down_proj,layer_type,10,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9586592163824987,0.0007707615421241876,7.089814782114042,65408,128111.98202514648,1.9578884548403745,model.layers.10.mlp.down_proj,mlp,45088768,NVFP4Linear,2.3869657144491927e-06,0.007517715707301707,0.08670476173372318,0.041259765625,0.0002113997344395102,0.01755097922707306,0.1324801087977854,0.265625
dense_nvfp4,layer_type:11:q_proj,layer_type,11,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9571874864880585,-0.0007009683523160337,7.079388164217782,65408,128015.71911621094,1.9578884548403745,model.layers.11.self_attn.q_proj,attention,16777216,NVFP4Linear,4.265696588845458e-06,0.007486814717243013,0.08652638162573893,0.0283203125,0.008383247877645772,0.005047736781825518,0.07104742628572493,1.2265625
dense_nvfp4,layer_type:11:k_proj,layer_type,11,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578124786309767,-7.597620939781002e-05,7.083814109143419,65408,128056.59860229492,1.9578884548403745,model.layers.11.self_attn.k_proj,attention,16777216,NVFP4Linear,4.233550043863943e-06,0.00747300425451138,0.08644653986430793,0.025390625,0.009054016256413888,0.0037455938814899177,0.06120125718880224,1.0
dense_nvfp4,layer_type:11:v_proj,layer_type,11,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578654724091233,-2.2982431251206137e-05,7.084189517163807,65408,128060.06481933594,1.9578884548403745,model.layers.11.self_attn.v_proj,attention,16777216,NVFP4Linear,1.6786382275313372e-06,0.007491212301756353,0.08655178970856901,0.013671875,0.002866583434297354,0.016424957547575097,0.12815989055697222,0.5
dense_nvfp4,layer_type:11:o_proj,layer_type,11,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9576441770430413,-0.00024427779733326993,7.082621992300603,65408,128045.59033203125,1.9578884548403745,model.layers.11.self_attn.o_proj,attention,16777216,NVFP4Linear,1.6470776245114394e-06,0.007491180417910163,0.08655160551896286,0.064453125,0.00015536946278871255,0.022545477987319366,0.15015151676662933,0.5078125
dense_nvfp4,layer_type:11:gate_proj,layer_type,11,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582167898838767,0.00032833504350215925,7.086678753966242,65408,128083.04379272461,1.9578884548403745,model.layers.11.mlp.gate_proj,mlp,45088768,NVFP4Linear,2.744775651250208e-06,0.007446361219249159,0.0862923010427301,0.025390625,0.0016874913884283498,0.007817974096239369,0.08841930839041531,0.625
dense_nvfp4,layer_type:11:up_proj,layer_type,11,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583642328788622,0.0004757780384876398,7.087723712140216,65408,128092.68774414062,1.9578884548403745,model.layers.11.mlp.up_proj,mlp,45088768,NVFP4Linear,2.450297172397895e-06,0.007446752670222092,0.08629456918150813,0.017333984375,0.0014105634005783603,0.013800808864503028,0.1174768439502144,0.25
dense_nvfp4,layer_type:11:down_proj,layer_type,11,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584707401969894,0.0005822853566148645,7.088478646786741,65408,128099.65417480469,1.9578884548403745,model.layers.11.mlp.down_proj,mlp,45088768,NVFP4Linear,2.4207862267314002e-06,0.007525565202426282,0.08675001557594259,0.031494140625,0.00023753477091759123,0.017859157621883226,0.13363815930295966,0.296875
dense_nvfp4,layer_type:12:q_proj,layer_type,12,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958047500561828,0.00015904572145353235,7.085479156466796,65408,128071.97091674805,1.9578884548403745,model.layers.12.self_attn.q_proj,attention,16777216,NVFP4Linear,4.4381108637026045e-06,0.007479510902928819,0.08648416561966023,0.025390625,0.008644824178190902,0.005158731342751463,0.07182430885676146,1.0
dense_nvfp4,layer_type:12:k_proj,layer_type,12,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9578507996351986,-3.765520517595711e-05,7.084085573215157,65408,128059.10510253906,1.9578884548403745,model.layers.12.self_attn.k_proj,attention,16777216,NVFP4Linear,4.714499482361134e-06,0.007474630610438359,0.08645594606756876,0.0224609375,0.009917170675180387,0.003922184724093515,0.06262734805253624,1.0625
dense_nvfp4,layer_type:12:v_proj,layer_type,12,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581502804317585,0.00026182559138399064,7.086207438518619,65408,128078.69354248047,1.9578884548403745,model.layers.12.self_attn.v_proj,attention,16777216,NVFP4Linear,1.6350697933376068e-06,0.007482608613929418,0.08650207288804944,0.010986328125,0.002800732348987367,0.01664827183473583,0.12902818232748933,0.4375
dense_nvfp4,layer_type:12:o_proj,layer_type,12,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958016208939823,0.00012775409944842941,7.0852574438002,65408,128069.92419433594,1.9578884548403745,model.layers.12.self_attn.o_proj,attention,16777216,NVFP4Linear,1.6076991187219392e-06,0.007484353696685444,0.08651215924183978,0.060546875,0.00018053884707569523,0.021606147181062213,0.14699029621394133,0.650634765625
dense_nvfp4,layer_type:12:gate_proj,layer_type,12,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9577948062620518,-9.364857832272477e-05,7.083688922473262,65408,128055.44268798828,1.9578884548403745,model.layers.12.mlp.gate_proj,mlp,45088768,NVFP4Linear,2.7096969059256967e-06,0.007445293919740002,0.08628611661061124,0.0302734375,0.0017582625976417126,0.00819604807323172,0.09053202788644316,0.671875
dense_nvfp4,layer_type:12:up_proj,layer_type,12,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585949954687967,0.0007065406284221254,7.089359482350796,65408,128107.78146362305,1.9578884548403745,model.layers.12.mlp.up_proj,mlp,45088768,NVFP4Linear,2.4945996322690746e-06,0.007445164362521585,0.08628536586537479,0.01220703125,0.0015322481401178034,0.013981901631202644,0.1182450913619785,0.2587890625
dense_nvfp4,layer_type:12:down_proj,layer_type,12,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579577800579033,6.932521752878174e-05,7.084843472223711,65408,128066.10247802734,1.9578884548403745,model.layers.12.mlp.down_proj,mlp,45088768,NVFP4Linear,2.4596689442215965e-06,0.007519824397908158,0.08671692105874239,0.037109375,0.00027039066003453627,0.01793569872287357,0.13392422754256816,0.27734375
dense_nvfp4,layer_type:13:q_proj,layer_type,13,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9584772750122907,0.0005888201719161934,7.088524968836818,65408,128100.0816040039,1.9578884548403745,model.layers.13.self_attn.q_proj,attention,16777216,NVFP4Linear,4.35201354775927e-06,0.007476432444538752,0.08646636597278015,0.026123046875,0.008570775484258775,0.005126263550485556,0.07159792979189801,0.96875
dense_nvfp4,layer_type:13:k_proj,layer_type,13,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9585423590852322,0.0006539042448576726,7.088986333926534,65408,128104.33862304688,1.9578884548403745,model.layers.13.self_attn.k_proj,attention,16777216,NVFP4Linear,4.510486633080291e-06,0.007474930561812298,0.08645768075661235,0.0224609375,0.009487336486927234,0.003907461558285384,0.06250969171484838,0.984375
dense_nvfp4,layer_type:13:v_proj,layer_type,13,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958095777757947,0.00020732291757252774,7.085821231790782,65408,128075.1286315918,1.9578884548403745,model.layers.13.self_attn.v_proj,attention,16777216,NVFP4Linear,1.7570441741554532e-06,0.007484212298258829,0.08651134202090976,0.01123046875,0.003044817152840551,0.018054521098236114,0.13436711315733518,0.38671875
dense_nvfp4,layer_type:13:o_proj,layer_type,13,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9582903609117184,0.00040190607134382716,7.087200147385645,65408,128087.85592651367,1.9578884548403745,model.layers.13.self_attn.o_proj,attention,16777216,NVFP4Linear,1.7245304206880974e-06,0.0074921518838134095,0.08655721739874388,0.056640625,0.00020399827724304487,0.0205336561859777,0.14329569493176583,0.4609375
dense_nvfp4,layer_type:13:gate_proj,layer_type,13,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583287579672677,0.0004403031268931379,7.08747228022791,65408,128090.36740112305,1.9578884548403745,model.layers.13.mlp.gate_proj,mlp,45088768,NVFP4Linear,2.691114110179072e-06,0.007448026818761252,0.08630195141919592,0.02490234375,0.0018608342777656087,0.007989207312271263,0.08938236577911363,0.59375
dense_nvfp4,layer_type:13:up_proj,layer_type,13,up_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580160563705953,0.0001276015302207334,7.085256362808026,65408,128069.91421508789,1.9578884548403745,model.layers.13.mlp.up_proj,mlp,45088768,NVFP4Linear,2.546995325923659e-06,0.007449035227658908,0.08630779355109773,0.01513671875,0.0016489218471051996,0.013673341938938077,0.1169330660631888,0.28125
dense_nvfp4,layer_type:13:down_proj,layer_type,13,down_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580068396962085,0.00011838485583393066,7.085191060608118,65408,128069.31137084961,1.9578884548403745,model.layers.13.mlp.down_proj,mlp,45088768,NVFP4Linear,2.5070608095374218e-06,0.007543981316738735,0.086856095449535,0.04443359375,0.0003299931843230297,0.01800483507443958,0.1341820966986266,0.375
dense_nvfp4,layer_type:14:q_proj,layer_type,14,q_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9580309395687454,0.0001424847283708619,7.085361814867148,65408,128070.8876953125,1.9578884548403745,model.layers.14.self_attn.q_proj,attention,16777216,NVFP4Linear,4.335769517638255e-06,0.007486688437356838,0.08652565190368021,0.0244140625,0.008774412046477664,0.005288552393706355,0.07272243390939521,0.9375
dense_nvfp4,layer_type:14:k_proj,layer_type,14,k_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9579760435742641,8.758873388958754e-05,7.0849728675599835,65408,128067.29705810547,1.9578884548403745,model.layers.14.self_attn.k_proj,attention,16777216,NVFP4Linear,4.497550435189623e-06,0.007473968431910683,0.0864521164108241,0.021484375,0.009972241496143397,0.003836825716358364,0.061942115853095975,1.0625
dense_nvfp4,layer_type:14:v_proj,layer_type,14,v_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583388914567383,0.00045043661636379184,7.087544101417534,65408,128091.03021240234,1.9578884548403745,model.layers.14.self_attn.v_proj,attention,16777216,NVFP4Linear,1.693394779067603e-06,0.0074854370442581026,0.0865184202598389,0.0120849609375,0.003039199382328661,0.018160904019673626,0.1347623983894381,0.40625
dense_nvfp4,layer_type:14:o_proj,layer_type,14,o_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.95806543467796,0.00017697983758546698,7.0856062294123054,65408,128073.14395141602,1.9578884548403745,model.layers.14.self_attn.o_proj,attention,16777216,NVFP4Linear,1.6514333083250676e-06,0.007466789818226774,0.08641058857701858,0.05078125,0.0002318272922821052,0.02284067910684899,0.15113133065929443,0.546875
dense_nvfp4,layer_type:14:gate_proj,layer_type,14,gate_proj,1,1,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9581731518187402,0.00028469697836563945,7.08636951176459,65408,128080.18951416016,1.9578884548403745,model.layers.14.mlp.gate_proj,mlp,45088768,NVFP4Linear,2.677687261047838e-06,0.007441562169773797,0.08626448962217187,0.02392578125,0.001986523759876226,0.008149465107465451,0.09027438788197598,0.7109375
