key,policy_index,batch_size_for_policy,point_index,policy_json,label,benchmark,dataset,ce_nll,num_samples,real_samples,fake_samples,acc,real_acc,fake_acc,bal_acc,auc,ap,runtime_dtype,effective_dense_runtime,replaced_linear_count,skipped_linear_count,backend_counts,runtime_skipped,sample_limit,batch_size,calib_samples
policy_000,0,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_000_dense_bf16_baseline.json,dense_bf16_baseline,GenImage,Midjourney,0.0530386452,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,0,0,{'dense_bf16': 224},[],192,16,64
policy_020,20,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_020_random_count_157_seed_23.json,random_count_157_seed_23,GenImage,Midjourney,0.0874331314,192,96,96,0.98958333,1.00000000,0.97916667,0.98958333,0.99913194,0.99916246,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_000,0,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_000_dense_bf16_baseline.json,dense_bf16_baseline,GenImage,stable_diffusion_v_1_4,0.0535190611,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,0,0,{'dense_bf16': 224},[],192,16,64
policy_020,20,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_020_random_count_157_seed_23.json,random_count_157_seed_23,GenImage,stable_diffusion_v_1_4,0.0817133669,192,96,96,0.97916667,0.95833333,1.00000000,0.97916667,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_030,30,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_030_layer_24_31.json,layer_24_31,GenImage,Midjourney,0.0500302603,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,56,0,"{'dense_bf16': 168, 'sparse_bf16': 56}",[],192,16,64
policy_000,0,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_000_dense_bf16_baseline.json,dense_bf16_baseline,GenImage,stable_diffusion_v_1_5,0.0543055239,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,0,0,{'dense_bf16': 224},[],192,16,64
policy_020,20,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_020_random_count_157_seed_23.json,random_count_157_seed_23,GenImage,stable_diffusion_v_1_5,0.0663292781,192,96,96,0.99479167,0.98958333,1.00000000,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_030,30,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_030_layer_24_31.json,layer_24_31,GenImage,stable_diffusion_v_1_4,0.0541111163,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,56,0,"{'dense_bf16': 168, 'sparse_bf16': 56}",[],192,16,64
policy_020,20,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_020_random_count_157_seed_23.json,random_count_157_seed_23,GenImage,ADM,0.0900051147,192,96,96,0.98437500,0.96875000,1.00000000,0.98437500,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_005,5,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_005_random_count_45_seed_23.json,random_count_45_seed_23,GenImage,Midjourney,0.0571851764,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_000,0,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_000_dense_bf16_baseline.json,dense_bf16_baseline,GenImage,ADM,0.0824306911,192,96,96,0.98958333,1.00000000,0.97916667,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,0,0,{'dense_bf16': 224},[],192,16,64
policy_020,20,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_020_random_count_157_seed_23.json,random_count_157_seed_23,GenImage,glide,0.0739929024,192,96,96,0.99479167,0.98958333,1.00000000,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_030,30,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_030_layer_24_31.json,layer_24_31,GenImage,stable_diffusion_v_1_5,0.0536225491,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,56,0,"{'dense_bf16': 168, 'sparse_bf16': 56}",[],192,16,64
policy_005,5,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_005_random_count_45_seed_23.json,random_count_45_seed_23,GenImage,stable_diffusion_v_1_4,0.0536653666,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_000,0,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_000_dense_bf16_baseline.json,dense_bf16_baseline,GenImage,glide,0.0538037345,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,0,0,{'dense_bf16': 224},[],192,16,64
policy_020,20,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_020_random_count_157_seed_23.json,random_count_157_seed_23,GenImage,wukong,0.0785932243,192,96,96,0.98437500,0.96875000,1.00000000,0.98437500,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_030,30,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_030_layer_24_31.json,layer_24_31,GenImage,ADM,0.0653172092,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,56,0,"{'dense_bf16': 168, 'sparse_bf16': 56}",[],192,16,64
policy_005,5,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_005_random_count_45_seed_23.json,random_count_45_seed_23,GenImage,stable_diffusion_v_1_5,0.0548800134,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_000,0,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_000_dense_bf16_baseline.json,dense_bf16_baseline,GenImage,wukong,0.0545961028,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,0,0,{'dense_bf16': 224},[],192,16,64
policy_020,20,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_020_random_count_157_seed_23.json,random_count_157_seed_23,GenImage,VQDM,0.0707409692,192,96,96,0.98958333,0.97916667,1.00000000,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_030,30,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_030_layer_24_31.json,layer_24_31,GenImage,glide,0.0522037419,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,56,0,"{'dense_bf16': 168, 'sparse_bf16': 56}",[],192,16,64
policy_005,5,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_005_random_count_45_seed_23.json,random_count_45_seed_23,GenImage,ADM,0.0744842729,192,96,96,0.98958333,1.00000000,0.97916667,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_010,10,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_010_random_count_78_seed_23.json,random_count_78_seed_23,GenImage,Midjourney,0.0684703533,192,96,96,0.98958333,1.00000000,0.97916667,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_020,20,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_020_random_count_157_seed_23.json,random_count_157_seed_23,GenImage,BigGAN,0.1221589921,192,96,96,0.96875000,0.93750000,1.00000000,0.96875000,0.99891493,0.99891466,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_000,0,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_000_dense_bf16_baseline.json,dense_bf16_baseline,GenImage,VQDM,0.0539023969,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,0,0,{'dense_bf16': 224},[],192,16,64
policy_005,5,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_005_random_count_45_seed_23.json,random_count_45_seed_23,GenImage,glide,0.0532537488,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_030,30,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_030_layer_24_31.json,layer_24_31,GenImage,wukong,0.0569295418,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,56,0,"{'dense_bf16': 168, 'sparse_bf16': 56}",[],192,16,64
policy_025,25,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_025_random_count_190_seed_23.json,random_count_190_seed_23,GenImage,Midjourney,0.1067776590,192,96,96,0.97916667,0.98958333,0.96875000,0.97916667,0.99826389,0.99837420,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_000,0,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_000_dense_bf16_baseline.json,dense_bf16_baseline,GenImage,BigGAN,0.0831817767,192,96,96,0.97916667,1.00000000,0.95833333,0.97916667,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,0,0,{'dense_bf16': 224},[],192,16,64
policy_010,10,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_010_random_count_78_seed_23.json,random_count_78_seed_23,GenImage,stable_diffusion_v_1_4,0.0531946657,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_015,15,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_015_random_count_112_seed_23.json,random_count_112_seed_23,GenImage,Midjourney,0.0710534146,192,96,96,0.99479167,1.00000000,0.98958333,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_035,35,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_035_type_v_proj.json,type_v_proj,GenImage,Midjourney,0.0540528027,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_005,5,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_005_random_count_45_seed_23.json,random_count_45_seed_23,GenImage,wukong,0.0544258415,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_030,30,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_030_layer_24_31.json,layer_24_31,GenImage,VQDM,0.0549749580,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,56,0,"{'dense_bf16': 168, 'sparse_bf16': 56}",[],192,16,64
policy_025,25,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_025_random_count_190_seed_23.json,random_count_190_seed_23,GenImage,stable_diffusion_v_1_4,0.0788277710,192,96,96,0.98958333,0.97916667,1.00000000,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_010,10,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_010_random_count_78_seed_23.json,random_count_78_seed_23,GenImage,stable_diffusion_v_1_5,0.0574522791,192,96,96,0.99479167,1.00000000,0.98958333,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_005,5,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_005_random_count_45_seed_23.json,random_count_45_seed_23,GenImage,VQDM,0.0534770597,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_015,15,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_015_random_count_112_seed_23.json,random_count_112_seed_23,GenImage,stable_diffusion_v_1_4,0.0544766095,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_035,35,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_035_type_v_proj.json,type_v_proj,GenImage,stable_diffusion_v_1_4,0.0537989602,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_030,30,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_030_layer_24_31.json,layer_24_31,GenImage,BigGAN,0.0626352349,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,56,0,"{'dense_bf16': 168, 'sparse_bf16': 56}",[],192,16,64
policy_025,25,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_025_random_count_190_seed_23.json,random_count_190_seed_23,GenImage,stable_diffusion_v_1_5,0.0732206721,192,96,96,0.98437500,0.97916667,0.98958333,0.98437500,0.99967448,0.99968434,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_005,5,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_005_random_count_45_seed_23.json,random_count_45_seed_23,GenImage,BigGAN,0.0646483774,192,96,96,0.98958333,1.00000000,0.97916667,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_010,10,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_010_random_count_78_seed_23.json,random_count_78_seed_23,GenImage,ADM,0.0601276010,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_015,15,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_015_random_count_112_seed_23.json,random_count_112_seed_23,GenImage,stable_diffusion_v_1_5,0.0590392339,192,96,96,0.99479167,1.00000000,0.98958333,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_025,25,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_025_random_count_190_seed_23.json,random_count_190_seed_23,GenImage,ADM,0.1042205291,192,96,96,0.98437500,0.96875000,1.00000000,0.98437500,0.99924045,0.99925255,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_035,35,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_035_type_v_proj.json,type_v_proj,GenImage,stable_diffusion_v_1_5,0.0560820671,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_010,10,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_010_random_count_78_seed_23.json,random_count_78_seed_23,GenImage,glide,0.0534955850,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_025,25,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_025_random_count_190_seed_23.json,random_count_190_seed_23,GenImage,glide,0.0729380380,192,96,96,0.98958333,0.97916667,1.00000000,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_015,15,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_015_random_count_112_seed_23.json,random_count_112_seed_23,GenImage,ADM,0.0612267184,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_035,35,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_035_type_v_proj.json,type_v_proj,GenImage,ADM,0.1194956526,192,96,96,0.97395833,1.00000000,0.94791667,0.97395833,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_010,10,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_010_random_count_78_seed_23.json,random_count_78_seed_23,GenImage,wukong,0.0539310159,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_015,15,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_015_random_count_112_seed_23.json,random_count_112_seed_23,GenImage,glide,0.0548140819,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_025,25,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_025_random_count_190_seed_23.json,random_count_190_seed_23,GenImage,wukong,0.0879199539,192,96,96,0.98437500,0.96875000,1.00000000,0.98437500,0.99989149,0.99989261,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_035,35,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_035_type_v_proj.json,type_v_proj,GenImage,glide,0.0543686599,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_025,25,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_025_random_count_190_seed_23.json,random_count_190_seed_23,GenImage,VQDM,0.0741993689,192,96,96,0.98958333,0.97916667,1.00000000,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_010,10,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_010_random_count_78_seed_23.json,random_count_78_seed_23,GenImage,VQDM,0.0534542377,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_015,15,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_015_random_count_112_seed_23.json,random_count_112_seed_23,GenImage,wukong,0.0563167299,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_035,35,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_035_type_v_proj.json,type_v_proj,GenImage,wukong,0.0548112414,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_025,25,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_025_random_count_190_seed_23.json,random_count_190_seed_23,GenImage,BigGAN,0.1058173692,192,96,96,0.97916667,0.95833333,1.00000000,0.97916667,0.99869792,0.99866262,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_010,10,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_010_random_count_78_seed_23.json,random_count_78_seed_23,GenImage,BigGAN,0.0565980785,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_035,35,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_035_type_v_proj.json,type_v_proj,GenImage,VQDM,0.0543852405,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_015,15,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_015_random_count_112_seed_23.json,random_count_112_seed_23,GenImage,VQDM,0.0544323043,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_035,35,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_035_type_v_proj.json,type_v_proj,GenImage,BigGAN,0.0889388124,192,96,96,0.97916667,1.00000000,0.95833333,0.97916667,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_015,15,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_015_random_count_112_seed_23.json,random_count_112_seed_23,GenImage,BigGAN,0.0614190803,192,96,96,0.99479167,0.98958333,1.00000000,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_006,6,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_006_random_count_45_seed_37.json,random_count_45_seed_37,GenImage,Midjourney,0.0549258726,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_021,21,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_021_random_count_157_seed_37.json,random_count_157_seed_37,GenImage,Midjourney,0.0950191819,192,96,96,0.98437500,1.00000000,0.96875000,0.98437500,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_006,6,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_006_random_count_45_seed_37.json,random_count_45_seed_37,GenImage,stable_diffusion_v_1_4,0.0542242055,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_021,21,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_021_random_count_157_seed_37.json,random_count_157_seed_37,GenImage,stable_diffusion_v_1_4,0.0535400035,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_006,6,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_006_random_count_45_seed_37.json,random_count_45_seed_37,GenImage,stable_diffusion_v_1_5,0.0549829490,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
